"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00071414000000000004385325436118137076846323907375335693359375,5.40505999999999975358377923839725553989410400390625,5.66448999999999980303755364730022847652435302734375,125.59399999999999408828443847596645355224609375,1817560000000000000000,8.734169999999999759419944123095547183766029775142669677734375e-05,7455.1800000000002910383045673370361328125,-2.218900000000000094502183856093324720859527587890625,64708.699999999997089616954326629638671875,220.64199999999999590727384202182292938232421875,0.0268404999999999997750688152109432849101722240447998046875,225.729999999999989768184605054557323455810546875,116264,3.389830000000000034994507291941090443287976086139678955078125e-05,-8.47458000000000043726300358315484118065796792507171630859375e-05,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,0,0,0.004999999888241291046142578125,0
0.000714314999999999980344334016280072319204919040203094482421875,5.4063900000000000289901436190120875835418701171875,5.66026000000000006906475391588173806667327880859375,125.5510000000000019326762412674725055694580078125,1816940000000000131072,8.7319399999999996130582713416146134477457962930202484130859375e-05,7456.52000000000043655745685100555419921875,0.4656890000000000195967686522635631263256072998046875,64737.4000000000014551915228366851806640625,219.76200000000000045474735088646411895751953125,0,225.6390000000000100044417195022106170654296875,116265,0.00015254200000000000419543566554381186506361700594425201416015625,3.389830000000000034994507291941090443287976086139678955078125e-05,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,4.50000006821937859058380126953125e-05,4.50000006821937859058380126953125e-05,0.004999999888241291046142578125,0
0.000714314999999999980344334016280072319204919040203094482421875,5.4063900000000000289901436190120875835418701171875,5.66026000000000006906475391588173806667327880859375,125.5510000000000019326762412674725055694580078125,1816940000000000131072,8.7319399999999996130582713416146134477457962930202484130859375e-05,7456.52000000000043655745685100555419921875,0.4656890000000000195967686522635631263256072998046875,64737.4000000000014551915228366851806640625,219.76200000000000045474735088646411895751953125,0,225.6390000000000100044417195022106170654296875,116265,0.00015254200000000000419543566554381186506361700594425201416015625,3.389830000000000034994507291941090443287976086139678955078125e-05,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,9.0000001364387571811676025390625e-05,9.0000001364387571811676025390625e-05,0.004999999888241291046142578125,0
0.000714314999999999980344334016280072319204919040203094482421875,5.4063900000000000289901436190120875835418701171875,5.66026000000000006906475391588173806667327880859375,125.5510000000000019326762412674725055694580078125,1816940000000000131072,8.7319399999999996130582713416146134477457962930202484130859375e-05,7456.52000000000043655745685100555419921875,0.4656890000000000195967686522635631263256072998046875,64737.4000000000014551915228366851806640625,219.76200000000000045474735088646411895751953125,0,225.6390000000000100044417195022106170654296875,116265,0.00015254200000000000419543566554381186506361700594425201416015625,3.389830000000000034994507291941090443287976086139678955078125e-05,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,0.000134999994770623743534088134765625,0.000134999994770623743534088134765625,0.004999999888241291046142578125,0
0.000716324999999999969570174673805240672663785517215728759765625,5.4215999999999997527311279554851353168487548828125,5.744640000000000412683220929466187953948974609375,125.626000000000004774847184307873249053955078125,1818019999999999868928,8.736700000000000563595003999495247626327909529209136962890625e-05,7454.4600000000000363797880709171295166015625,-0.594629999999999991899812812334857881069183349609375,64701.5999999999985448084771633148193359375,221.102000000000003865352482534945011138916015625,0.0179581000000000011451728454403564683161675930023193359375,228.866000000000013869794202037155628204345703125,116266,0.000271185999999999974817421755091118029667995870113372802734375,0.00015254200000000000419543566554381186506361700594425201416015625,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,0.00018000000272877514362335205078125,0.00018000000272877514362335205078125,0.004999999888241291046142578125,0
0.000716324999999999969570174673805240672663785517215728759765625,5.4215999999999997527311279554851353168487548828125,5.744640000000000412683220929466187953948974609375,125.626000000000004774847184307873249053955078125,1818019999999999868928,8.736700000000000563595003999495247626327909529209136962890625e-05,7454.4600000000000363797880709171295166015625,-0.594629999999999991899812812334857881069183349609375,64701.5999999999985448084771633148193359375,221.102000000000003865352482534945011138916015625,0.0179581000000000011451728454403564683161675930023193359375,228.866000000000013869794202037155628204345703125,116266,0.000271185999999999974817421755091118029667995870113372802734375,0.00015254200000000000419543566554381186506361700594425201416015625,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,0.00022499999613501131534576416015625,0.00022499999613501131534576416015625,0.004999999888241291046142578125,0
0.000716324999999999969570174673805240672663785517215728759765625,5.4215999999999997527311279554851353168487548828125,5.744640000000000412683220929466187953948974609375,125.626000000000004774847184307873249053955078125,1818019999999999868928,8.736700000000000563595003999495247626327909529209136962890625e-05,7454.4600000000000363797880709171295166015625,-0.594629999999999991899812812334857881069183349609375,64701.5999999999985448084771633148193359375,221.102000000000003865352482534945011138916015625,0.0179581000000000011451728454403564683161675930023193359375,228.866000000000013869794202037155628204345703125,116266,0.000271185999999999974817421755091118029667995870113372802734375,0.00015254200000000000419543566554381186506361700594425201416015625,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,0.00026999998954124748706817626953125,0.00026999998954124748706817626953125,0.004999999888241291046142578125,0
0.000713748000000000051672166545557729477877728641033172607421875,5.40209999999999990194510246510617434978485107421875,5.59808000000000038909320210223086178302764892578125,125.36299999999999954525264911353588104248046875,1814220000000000131072,8.720609999999999841814590784139227253035642206668853759765625e-05,7454,0.84021500000000004515499085755436681210994720458984375,64704.5999999999985448084771633148193359375,221.104999999999989768184605054557323455810546875,0,223.493999999999999772626324556767940521240234375,116267,0.00038983099999999998828970060316123635857366025447845458984375,0.000271185999999999974817421755091118029667995870113372802734375,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,0.0003150000120513141155242919921875,0.0003150000120513141155242919921875,0.004999999888241291046142578125,0
0.000713748000000000051672166545557729477877728641033172607421875,5.40209999999999990194510246510617434978485107421875,5.59808000000000038909320210223086178302764892578125,125.36299999999999954525264911353588104248046875,1814220000000000131072,8.720609999999999841814590784139227253035642206668853759765625e-05,7454,0.84021500000000004515499085755436681210994720458984375,64704.5999999999985448084771633148193359375,221.104999999999989768184605054557323455810546875,0,223.493999999999999772626324556767940521240234375,116267,0.00038983099999999998828970060316123635857366025447845458984375,0.000271185999999999974817421755091118029667995870113372802734375,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,0.0003600000054575502872467041015625,0.0003600000054575502872467041015625,0.004999999888241291046142578125,0
0.0007168339999999999608004674911398979020304977893829345703125,5.42546000000000017138290786533616483211517333984375,5.7839799999999996771293808706104755401611328125,125.719999999999998863131622783839702606201171875,1819379999999999868928,8.7463699999999994054433738455145430634729564189910888671875e-05,7455.2200000000002546585164964199066162109375,-0.171115999999999990333066079983836971223354339599609375,64739.4000000000014551915228366851806640625,220.3319999999999936335370875895023345947265625,0.0179446000000000015217604953932095668278634548187255859375,230.260999999999995679900166578590869903564453125,116268,0.0005084749999999999860167410048461533733643591403961181640625,0.00038983099999999998828970060316123635857366025447845458984375,0.005054949999999999894761959495781411533243954181671142578125,0.00490933999999999988450571919429421541281044483184814453125,1,0.0004049999988637864589691162109375,0.0004049999988637864589691162109375,0.004999999888241291046142578125,0
