"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0025843,16.193,14.722,33.194,7.7503e+20,3.707e-05,2.889,55.897,1379.4,1495.9,95.469,1375.8,89294,0.048203,0.048085,0.0060522,0.0058516,1,0,0.04815,0.006,0
0.0025843,16.193,14.722,33.194,7.7503e+20,3.707e-05,2.889,55.897,1379.4,1495.9,95.469,1375.8,89294,0.048203,0.048085,0.0060522,0.0058516,1,4.5151e-05,0.048195,0.006,0
0.0026029,16.309,15.267,73.856,7.7599e+20,3.7115e-05,1.4339,65.032,1429.8,1561.2,95.789,1424.9,89295,0.048322,0.048203,0.0060522,0.0058516,1,9.0301e-05,0.04824,0.006,0
0.0026029,16.309,15.267,73.856,7.7599e+20,3.7115e-05,1.4339,65.032,1429.8,1561.2,95.789,1424.9,89295,0.048322,0.048203,0.0060522,0.0058516,1,0.00013545,0.048285,0.006,0
0.0026649,16.698,15.298,72.496,7.617e+20,3.643e-05,0.56262,77.017,1461.5,1620.1,93.762,1454.6,89296,0.048441,0.048322,0.0060522,0.0058516,1,0.0001806,0.048331,0.006,0
0.0026649,16.698,15.298,72.496,7.617e+20,3.643e-05,0.56262,77.017,1461.5,1620.1,93.762,1454.6,89296,0.048441,0.048322,0.0060522,0.0058516,1,0.00022575,0.048376,0.006,0
0.0026649,16.698,15.298,72.496,7.617e+20,3.643e-05,0.56262,77.017,1461.5,1620.1,93.762,1454.6,89296,0.048441,0.048322,0.0060522,0.0058516,1,0.0002709,0.048421,0.006,0
0.0027283,17.095,15.457,71.277,7.489e+20,3.582e-05,3.7643,84.276,1503.1,1684.4,98.288,1494.9,89297,0.048559,0.048441,0.0060522,0.0058516,1,0.00031605,0.048466,0.006,0
0.0027283,17.095,15.457,71.277,7.489e+20,3.582e-05,3.7643,84.276,1503.1,1684.4,98.288,1494.9,89297,0.048559,0.048441,0.0060522,0.0058516,1,0.0003612,0.048511,0.006,0
0.0027283,17.095,15.457,71.277,7.489e+20,3.582e-05,3.7643,84.276,1503.1,1684.4,98.288,1494.9,89297,0.048559,0.048441,0.0060522,0.0058516,1,0.00040635,0.048556,0.006,0
0.0027821,17.432,15.954,70.595,7.4173e+20,3.5481e-05,0.90466,85.355,1566.3,1745.5,98.407,1557.9,89298,0.048678,0.048559,0.0060522,0.0058516,1,0.0004515,0.048602,0.006,0
0.0027821,17.432,15.954,70.595,7.4173e+20,3.5481e-05,0.90466,85.355,1566.3,1745.5,98.407,1557.9,89298,0.048678,0.048559,0.0060522,0.0058516,1,0.00049665,0.048647,0.006,0
0.0028157,17.643,16.444,70.325,7.3889e+20,3.5337e-05,1.3912,83.021,1619.9,1786.1,95.662,1611.9,89299,0.048797,0.048678,0.0060522,0.0058516,1,0.0005418,0.048692,0.006,0
0.0028157,17.643,16.444,70.325,7.3889e+20,3.5337e-05,1.3912,83.021,1619.9,1786.1,95.662,1611.9,89299,0.048797,0.048678,0.0060522,0.0058516,1,0.00058695,0.048737,0.006,0
0.0028157,17.643,16.444,70.325,7.3889e+20,3.5337e-05,1.3912,83.021,1619.9,1786.1,95.662,1611.9,89299,0.048797,0.048678,0.0060522,0.0058516,1,0.0006321,0.048782,0.006,0
0.0028846,18.074,16.549,69.053,7.2553e+20,3.4709e-05,4.4289,88.966,1661.3,1838.2,93.349,1652.1,89300,0.048915,0.048797,0.0060522,0.0058516,1,0.00067725,0.048827,0.006,0
0.0028846,18.074,16.549,69.053,7.2553e+20,3.4709e-05,4.4289,88.966,1661.3,1838.2,93.349,1652.1,89300,0.048915,0.048797,0.0060522,0.0058516,1,0.0007224,0.048872,0.006,0
0.0029165,18.274,16.838,68.672,7.2153e+20,3.4528e-05,4.8202,87.547,1699.2,1909.7,97.308,1690.3,89301,0.049034,0.048915,0.0060522,0.0058516,1,0.00076755,0.048918,0.006,0
0.0029165,18.274,16.838,68.672,7.2153e+20,3.4528e-05,4.8202,87.547,1699.2,1909.7,97.308,1690.3,89301,0.049034,0.048915,0.0060522,0.0058516,1,0.0008127,0.048963,0.006,0
0.0029165,18.274,16.838,68.672,7.2153e+20,3.4528e-05,4.8202,87.547,1699.2,1909.7,97.308,1690.3,89301,0.049034,0.048915,0.0060522,0.0058516,1,0.00085785,0.049008,0.006,0
0.0029597,18.545,17.215,68.154,7.1608e+20,3.4247e-05,9.555,83.175,1749.3,1958.3,91.647,1741.2,89302,0.049153,0.049034,0.0060522,0.0058516,1,0.000903,0.049053,0.006,0
0.0029597,18.545,17.215,68.154,7.1608e+20,3.4247e-05,9.555,83.175,1749.3,1958.3,91.647,1741.2,89302,0.049153,0.049034,0.0060522,0.0058516,1,0.00094815,0.049098,0.006,0
0.0029597,18.545,17.215,68.154,7.1608e+20,3.4247e-05,9.555,83.175,1749.3,1958.3,91.647,1741.2,89302,0.049153,0.049034,0.0060522,0.0058516,1,0.0009933,0.049143,0.006,0
0.0030331,19.005,17.572,67.087,7.0487e+20,3.3723e-05,7.6165,80.995,1813.3,1995.9,92.49,1805.6,89303,0.049271,0.049153,0.0060522,0.0058516,1,0.0010385,0.049188,0.006,0
0.0030331,19.005,17.572,67.087,7.0487e+20,3.3723e-05,7.6165,80.995,1813.3,1995.9,92.49,1805.6,89303,0.049271,0.049153,0.0060522,0.0058516,1,0.0010836,0.049234,0.006,0
0.0030606,19.177,17.766,66.743,7.0126e+20,3.3564e-05,13.054,80.096,1842.6,2076.5,92.454,1835,89304,0.04939,0.049271,0.0060522,0.0058516,1,0.0011288,0.049279,0.006,0
0.0030606,19.177,17.766,66.743,7.0126e+20,3.3564e-05,13.054,80.096,1842.6,2076.5,92.454,1835,89304,0.04939,0.049271,0.0060522,0.0058516,1,0.0011739,0.049324,0.006,0
0.0030606,19.177,17.766,66.743,7.0126e+20,3.3564e-05,13.054,80.096,1842.6,2076.5,92.454,1835,89304,0.04939,0.049271,0.0060522,0.0058516,1,0.001219,0.049369,0.006,0
0.0031106,19.49,18.226,66.203,6.9558e+20,3.3279e-05,14.136,74.06,1904.4,2093.8,88.127,1897.9,89305,0.049508,0.04939,0.0060522,0.0058516,1,0.0012642,0.049414,0.006,0
