"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00074206,4.6496,6.739,173.45,1.8225e+21,8.7592e-05,7450.2,1.5064,64675,223.07,0.038869,267.83,74728,3.3898e-05,-8.4746e-05,0.003044,0.0028434,1,0,0,0.003,0
0.00073664,4.6156,6.58,173.68,1.8248e+21,8.7692e-05,7451.4,1.1744,64680,222,0.025979,261.17,74729,0.00015254,3.3898e-05,0.003044,0.0028434,1,4.515e-05,4.515e-05,0.003,0
0.00073664,4.6156,6.58,173.68,1.8248e+21,8.7692e-05,7451.4,1.1744,64680,222,0.025979,261.17,74729,0.00015254,3.3898e-05,0.003044,0.0028434,1,9.03e-05,9.03e-05,0.003,0
0.00073664,4.6156,6.58,173.68,1.8248e+21,8.7692e-05,7451.4,1.1744,64680,222,0.025979,261.17,74729,0.00015254,3.3898e-05,0.003044,0.0028434,1,0.00013545,0.00013545,0.003,0
0.00074874,4.6914,6.913,173.06,1.8183e+21,8.7369e-05,7449.4,1.8153,64652,221.85,0.045552,275.37,74730,0.00027119,0.00015254,0.003044,0.0028434,1,0.0001806,0.0001806,0.003,0
0.00074874,4.6914,6.913,173.06,1.8183e+21,8.7369e-05,7449.4,1.8153,64652,221.85,0.045552,275.37,74730,0.00027119,0.00015254,0.003044,0.0028434,1,0.00022575,0.00022575,0.003,0
0.00074874,4.6914,6.913,173.06,1.8183e+21,8.7369e-05,7449.4,1.8153,64652,221.85,0.045552,275.37,74730,0.00027119,0.00015254,0.003044,0.0028434,1,0.0002709,0.0002709,0.003,0
0.0007479,4.6862,6.975,173.51,1.8231e+21,8.764e-05,7450.1,2.6383,64697,223.44,0.058434,277.11,74731,0.00038983,0.00027119,0.003044,0.0028434,1,0.00031605,0.00031605,0.003,0
0.0007479,4.6862,6.975,173.51,1.8231e+21,8.764e-05,7450.1,2.6383,64697,223.44,0.058434,277.11,74731,0.00038983,0.00027119,0.003044,0.0028434,1,0.0003612,0.0003612,0.003,0
0.00076116,4.7693,7.3821,172.96,1.8172e+21,8.7361e-05,7449.2,2.968,64699,224.84,0.032534,294.23,74732,0.00050847,0.00038983,0.003044,0.0028434,1,0.00040635,0.00040635,0.003,0
0.00076116,4.7693,7.3821,172.96,1.8172e+21,8.7361e-05,7449.2,2.968,64699,224.84,0.032534,294.23,74732,0.00050847,0.00038983,0.003044,0.0028434,1,0.0004515,0.0004515,0.003,0
0.00076116,4.7693,7.3821,172.96,1.8172e+21,8.7361e-05,7449.2,2.968,64699,224.84,0.032534,294.23,74732,0.00050847,0.00038983,0.003044,0.0028434,1,0.00049665,0.00049665,0.003,0
0.00076424,4.7886,7.5343,173.08,1.8185e+21,8.741e-05,7447.5,2.8384,64666,224.49,0.071614,300.08,74733,0.00062712,0.00050847,0.003044,0.0028434,1,0.0005418,0.0005418,0.003,0
0.00076424,4.7886,7.5343,173.08,1.8185e+21,8.741e-05,7447.5,2.8384,64666,224.49,0.071614,300.08,74733,0.00062712,0.00050847,0.003044,0.0028434,1,0.00058695,0.00058695,0.003,0
0.00077202,4.8373,7.9509,173.47,1.8226e+21,8.759e-05,7444.8,5.3254,64623,227.2,0.077881,315.96,74734,0.00074576,0.00062712,0.003044,0.0028434,1,0.0006321,0.0006321,0.003,0
0.00077202,4.8373,7.9509,173.47,1.8226e+21,8.759e-05,7444.8,5.3254,64623,227.2,0.077881,315.96,74734,0.00074576,0.00062712,0.003044,0.0028434,1,0.00067725,0.00067725,0.003,0
0.00077202,4.8373,7.9509,173.47,1.8226e+21,8.759e-05,7444.8,5.3254,64623,227.2,0.077881,315.96,74734,0.00074576,0.00062712,0.003044,0.0028434,1,0.0007224,0.0007224,0.003,0
0.00077746,4.8714,8.2349,173.66,1.8247e+21,8.7668e-05,7444,5.4227,64606,226.53,0.019411,326.88,74735,0.00086441,0.00074576,0.003044,0.0028434,1,0.00076755,0.00076755,0.003,0
