"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0029857,22.598,11.753,20.536,6.6042e+20,3.1601e-05,6.556,62.754,1293.7,1443.8,91.954,1288.9,1.0345e+05,0.048203,0.048085,0.0030165,0.0028709,1,0,0.04815,0.003,0
0.0029857,22.598,11.753,20.536,6.6042e+20,3.1601e-05,6.556,62.754,1293.7,1443.8,91.954,1288.9,1.0345e+05,0.048203,0.048085,0.0030165,0.0028709,1,4.5151e-05,0.048195,0.003,0
0.0030292,22.927,12.009,45.295,6.555e+20,3.1363e-05,0.26968,76.434,1333.7,1499.1,93.217,1326.9,1.0346e+05,0.048322,0.048203,0.0030165,0.0028709,1,9.0301e-05,0.04824,0.003,0
0.0030292,22.927,12.009,45.295,6.555e+20,3.1363e-05,0.26968,76.434,1333.7,1499.1,93.217,1326.9,1.0346e+05,0.048322,0.048203,0.0030165,0.0028709,1,0.00013545,0.048285,0.003,0
0.0030905,23.391,12.525,44.933,6.5026e+20,3.11e-05,-3.2383,76.892,1401.9,1587.5,88.158,1395.1,1.0346e+05,0.048441,0.048322,0.0030165,0.0028709,1,0.0001806,0.048331,0.003,0
0.0030905,23.391,12.525,44.933,6.5026e+20,3.11e-05,-3.2383,76.892,1401.9,1587.5,88.158,1395.1,1.0346e+05,0.048441,0.048322,0.0030165,0.0028709,1,0.00022575,0.048376,0.003,0
0.0030905,23.391,12.525,44.933,6.5026e+20,3.11e-05,-3.2383,76.892,1401.9,1587.5,88.158,1395.1,1.0346e+05,0.048441,0.048322,0.0030165,0.0028709,1,0.0002709,0.048421,0.003,0
0.0031616,23.929,13.002,44.437,6.4308e+20,3.0746e-05,3.0411,74.975,1470.9,1600.1,92.39,1464.4,1.0346e+05,0.048559,0.048441,0.0030165,0.0028709,1,0.00031605,0.048466,0.003,0
0.0031616,23.929,13.002,44.437,6.4308e+20,3.0746e-05,3.0411,74.975,1470.9,1600.1,92.39,1464.4,1.0346e+05,0.048559,0.048441,0.0030165,0.0028709,1,0.0003612,0.048511,0.003,0
0.0031616,23.929,13.002,44.437,6.4308e+20,3.0746e-05,3.0411,74.975,1470.9,1600.1,92.39,1464.4,1.0346e+05,0.048559,0.048441,0.0030165,0.0028709,1,0.00040635,0.048556,0.003,0
0.0032219,24.386,13.476,44.069,6.3775e+20,3.049e-05,0.79274,73.754,1536.7,1690,89.504,1530.5,1.0346e+05,0.048678,0.048559,0.0030165,0.0028709,1,0.0004515,0.048602,0.003,0
0.0032219,24.386,13.476,44.069,6.3775e+20,3.049e-05,0.79274,73.754,1536.7,1690,89.504,1530.5,1.0346e+05,0.048678,0.048559,0.0030165,0.0028709,1,0.00049665,0.048647,0.003,0
0.0032659,24.718,13.634,43.689,6.3225e+20,3.0233e-05,2.7393,78.06,1569,1754,89.196,1561.9,1.0346e+05,0.048797,0.048678,0.0030165,0.0028709,1,0.0005418,0.048692,0.003,0
0.0032659,24.718,13.634,43.689,6.3225e+20,3.0233e-05,2.7393,78.06,1569,1754,89.196,1561.9,1.0346e+05,0.048797,0.048678,0.0030165,0.0028709,1,0.00058695,0.048737,0.003,0
0.0032659,24.718,13.634,43.689,6.3225e+20,3.0233e-05,2.7393,78.06,1569,1754,89.196,1561.9,1.0346e+05,0.048797,0.048678,0.0030165,0.0028709,1,0.0006321,0.048782,0.003,0
0.0033042,25.008,14.327,43.697,6.3237e+20,3.0257e-05,8.5031,71.041,1646.9,1831.4,88.517,1641,1.0346e+05,0.048915,0.048797,0.0030165,0.0028709,1,0.00067725,0.048827,0.003,0
0.0033042,25.008,14.327,43.697,6.3237e+20,3.0257e-05,8.5031,71.041,1646.9,1831.4,88.517,1641,1.0346e+05,0.048915,0.048797,0.0030165,0.0028709,1,0.0007224,0.048872,0.003,0
0.0033437,25.307,14.936,43.63,6.314e+20,3.0203e-05,7.3057,63.835,1718.2,1927.5,90.46,1713.4,1.0346e+05,0.049034,0.048915,0.0030165,0.0028709,1,0.00076755,0.048918,0.003,0
0.0033437,25.307,14.936,43.63,6.314e+20,3.0203e-05,7.3057,63.835,1718.2,1927.5,90.46,1713.4,1.0346e+05,0.049034,0.048915,0.0030165,0.0028709,1,0.0008127,0.048963,0.003,0
0.0033437,25.307,14.936,43.63,6.314e+20,3.0203e-05,7.3057,63.835,1718.2,1927.5,90.46,1713.4,1.0346e+05,0.049034,0.048915,0.0030165,0.0028709,1,0.00085785,0.049008,0.003,0
0.0033672,25.485,15.64,43.773,6.3347e+20,3.0295e-05,12.702,44.428,1790.7,1950.7,93.138,1788.3,1.0346e+05,0.049153,0.049034,0.0030165,0.0028709,1,0.000903,0.049053,0.003,0
0.0033672,25.485,15.64,43.773,6.3347e+20,3.0295e-05,12.702,44.428,1790.7,1950.7,93.138,1788.3,1.0346e+05,0.049153,0.049034,0.0030165,0.0028709,1,0.00094815,0.049098,0.003,0
0.0033672,25.485,15.64,43.773,6.3347e+20,3.0295e-05,12.702,44.428,1790.7,1950.7,93.138,1788.3,1.0346e+05,0.049153,0.049034,0.0030165,0.0028709,1,0.0009933,0.049143,0.003,0
0.003413,25.831,16.308,43.651,6.317e+20,3.0222e-05,15.03,42.255,1872.3,2020.8,85.585,1869.9,1.0346e+05,0.049271,0.049153,0.0030165,0.0028709,1,0.0010385,0.049188,0.003,0
0.003413,25.831,16.308,43.651,6.317e+20,3.0222e-05,15.03,42.255,1872.3,2020.8,85.585,1869.9,1.0346e+05,0.049271,0.049153,0.0030165,0.0028709,1,0.0010836,0.049234,0.003,0
0.0034928,26.436,16.821,43.102,6.2376e+20,2.984e-05,23.468,28.151,1954.8,2130.4,89.07,1953.2,1.0346e+05,0.04939,0.049271,0.0030165,0.0028709,1,0.0011288,0.049279,0.003,0
0.0034928,26.436,16.821,43.102,6.2376e+20,2.984e-05,23.468,28.151,1954.8,2130.4,89.07,1953.2,1.0346e+05,0.04939,0.049271,0.0030165,0.0028709,1,0.0011739,0.049324,0.003,0
0.0034928,26.436,16.821,43.102,6.2376e+20,2.984e-05,23.468,28.151,1954.8,2130.4,89.07,1953.2,1.0346e+05,0.04939,0.049271,0.0030165,0.0028709,1,0.001219,0.049369,0.003,0
0.0035206,26.646,17.831,43.313,6.2681e+20,2.9989e-05,31.84,4.9624,2061.6,2224.4,84.073,2060.4,1.0347e+05,0.049508,0.04939,0.0030165,0.0028709,1,0.0012642,0.049414,0.003,0
0.0035206,26.646,17.831,43.313,6.2681e+20,2.9989e-05,31.84,4.9624,2061.6,2224.4,84.073,2060.4,1.0347e+05,0.049508,0.04939,0.0030165,0.0028709,1,0.0013094,0.049459,0.003,0
0.0035206,26.646,17.831,43.313,6.2681e+20,2.9989e-05,31.84,4.9624,2061.6,2224.4,84.073,2060.4,1.0347e+05,0.049508,0.04939,0.0030165,0.0028709,1,0.0013545,0.049504,0.003,0
0.0035814,27.106,18.917,43.211,6.2534e+20,2.9919e-05,41.079,-7.5336,2193.1,2359.8,85.736,2191,1.0347e+05,0.049627,0.049508,0.0030165,0.0028709,1,0.0013997,0.04955,0.003,0
0.0035814,27.106,18.917,43.211,6.2534e+20,2.9919e-05,41.079,-7.5336,2193.1,2359.8,85.736,2191,1.0347e+05,0.049627,0.049508,0.0030165,0.0028709,1,0.0014448,0.049595,0.003,0
0.0036269,27.451,19.596,43.066,6.2324e+20,2.9836e-05,47.379,-31.768,2281.1,2401.6,84.353,2277.3,1.0347e+05,0.049746,0.049627,0.0030165,0.0028709,1,0.00149,0.04964,0.003,0
0.0036269,27.451,19.596,43.066,6.2324e+20,2.9836e-05,47.379,-31.768,2281.1,2401.6,84.353,2277.3,1.0347e+05,0.049746,0.049627,0.0030165,0.0028709,1,0.0015351,0.049685,0.003,0
0.0036269,27.451,19.596,43.066,6.2324e+20,2.9836e-05,47.379,-31.768,2281.1,2401.6,84.353,2277.3,1.0347e+05,0.049746,0.049627,0.0030165,0.0028709,1,0.0015802,0.04973,0.003,0
0.0036196,27.395,21.25,43.818,6.3412e+20,3.0356e-05,70.745,-57.301,2436.8,2513,86.477,2427.2,1.0347e+05,0.049864,0.049746,0.0030165,0.0028709,1,0.0016254,0.049775,0.003,0
0.0036196,27.395,21.25,43.818,6.3412e+20,3.0356e-05,70.745,-57.301,2436.8,2513,86.477,2427.2,1.0347e+05,0.049864,0.049746,0.0030165,0.0028709,1,0.0016706,0.049821,0.003,0
0.0036542,27.657,21.643,43.638,6.3152e+20,3.0223e-05,78.74,-64.626,2494.2,2562.9,83.866,2482.2,1.0347e+05,0.049983,0.049864,0.0030165,0.0028709,1,0.0017157,0.049866,0.003,0
0.0036542,27.657,21.643,43.638,6.3152e+20,3.0223e-05,78.74,-64.626,2494.2,2562.9,83.866,2482.2,1.0347e+05,0.049983,0.049864,0.0030165,0.0028709,1,0.0017609,0.049911,0.003,0
0.0036542,27.657,21.643,43.638,6.3152e+20,3.0223e-05,78.74,-64.626,2494.2,2562.9,83.866,2482.2,1.0347e+05,0.049983,0.049864,0.0030165,0.0028709,1,0.001806,0.049956,0.003,0
0.0037018,28.017,23.11,43.737,6.3295e+20,3.0302e-05,99.994,-96.898,2667,2632.5,87.393,2644.6,1.0347e+05,0.050102,0.049983,0.0030165,0.0028709,1,0.0018512,0.050001,0.003,0
0.0037018,28.017,23.11,43.737,6.3295e+20,3.0302e-05,99.994,-96.898,2667,2632.5,87.393,2644.6,1.0347e+05,0.050102,0.049983,0.0030165,0.0028709,1,0.0018963,0.050046,0.003,0
