"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0042132,31.888,9.7722,15.01,4.8271e+20,2.3084e-05,0.20755,86.214,1475,1706.5,89.233,1466.3,1.1384e+05,0.048203,0.048085,0.0046181,0.0044725,1,0,0.04815,0.0045,0
0.0042132,31.888,9.7722,15.01,4.8271e+20,2.3084e-05,0.20755,86.214,1475,1706.5,89.233,1466.3,1.1384e+05,0.048203,0.048085,0.0046181,0.0044725,1,4.5151e-05,0.048195,0.0045,0
0.0043468,32.9,10.254,32.831,4.7512e+20,2.2724e-05,4.075,75.919,1570,1835.2,86.912,1563.2,1.1384e+05,0.048322,0.048203,0.0046181,0.0044725,1,9.0301e-05,0.04824,0.0045,0
0.0043468,32.9,10.254,32.831,4.7512e+20,2.2724e-05,4.075,75.919,1570,1835.2,86.912,1563.2,1.1384e+05,0.048322,0.048203,0.0046181,0.0044725,1,0.00013545,0.048285,0.0045,0
0.0043624,33.018,11.412,33.421,4.8366e+20,2.3148e-05,16.799,48.604,1712.1,2002.2,90.377,1709,1.1384e+05,0.048441,0.048322,0.0046181,0.0044725,1,0.0001806,0.048331,0.0045,0
0.0043624,33.018,11.412,33.421,4.8366e+20,2.3148e-05,16.799,48.604,1712.1,2002.2,90.377,1709,1.1384e+05,0.048441,0.048322,0.0046181,0.0044725,1,0.00022575,0.048376,0.0045,0
0.0043624,33.018,11.412,33.421,4.8366e+20,2.3148e-05,16.799,48.604,1712.1,2002.2,90.377,1709,1.1384e+05,0.048441,0.048322,0.0046181,0.0044725,1,0.0002709,0.048421,0.0045,0
0.0044256,33.496,12.596,33.673,4.873e+20,2.3313e-05,23.968,32.523,1874.1,2135.5,87.098,1872.2,1.1384e+05,0.048559,0.048441,0.0046181,0.0044725,1,0.00031605,0.048466,0.0045,0
0.0044256,33.496,12.596,33.673,4.873e+20,2.3313e-05,23.968,32.523,1874.1,2135.5,87.098,1872.2,1.1384e+05,0.048559,0.048441,0.0046181,0.0044725,1,0.0003612,0.048511,0.0045,0
0.0044256,33.496,12.596,33.673,4.873e+20,2.3313e-05,23.968,32.523,1874.1,2135.5,87.098,1872.2,1.1384e+05,0.048559,0.048441,0.0046181,0.0044725,1,0.00040635,0.048556,0.0045,0
0.0045181,34.196,13.912,33.759,4.8855e+20,2.3378e-05,43.377,-12.639,2064.9,2354.6,91.871,2062.5,1.1384e+05,0.048678,0.048559,0.0046181,0.0044725,1,0.0004515,0.048602,0.0045,0
0.0045181,34.196,13.912,33.759,4.8855e+20,2.3378e-05,43.377,-12.639,2064.9,2354.6,91.871,2062.5,1.1384e+05,0.048678,0.048559,0.0046181,0.0044725,1,0.00049665,0.048647,0.0045,0
0.0045122,34.151,16.177,34.796,5.0356e+20,2.4098e-05,75.676,-66.744,2338.6,2498.2,93.667,2326.8,1.1384e+05,0.048797,0.048678,0.0046181,0.0044725,1,0.0005418,0.048692,0.0045,0
