"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.001078,9.7241,34.96,113.96,1.8546e+21,8.9128e-05,7330.8,22.23,63720,264.39,1.2945,1365.3,1.2416e+05,3.06e-05,-8.07e-05,0.00080208,0.00069167,1,0,0,0.00075,0
0.0011139,10.048,41.748,114.86,1.8693e+21,8.9831e-05,7299.3,25.647,63435,283.05,1.2055,1617.6,1.2416e+05,0.0001419,3.06e-05,0.00080208,0.00069167,1,4.515e-05,4.515e-05,0.00075,0
0.0011139,10.048,41.748,114.86,1.8693e+21,8.9831e-05,7299.3,25.647,63435,283.05,1.2055,1617.6,1.2416e+05,0.0001419,3.06e-05,0.00080208,0.00069167,1,9.03e-05,9.03e-05,0.00075,0
0.0011139,10.048,41.748,114.86,1.8693e+21,8.9831e-05,7299.3,25.647,63435,283.05,1.2055,1617.6,1.2416e+05,0.0001419,3.06e-05,0.00080208,0.00069167,1,0.00013545,0.00013545,0.00075,0
0.0011459,10.337,48.153,115.41,1.8783e+21,9.0267e-05,7271.2,34.7,63204,290.69,2.263,1856.9,1.2416e+05,0.0002532,0.0001419,0.00080208,0.00069167,1,0.0001806,0.0001806,0.00075,0
0.0011459,10.337,48.153,115.41,1.8783e+21,9.0267e-05,7271.2,34.7,63204,290.69,2.263,1856.9,1.2416e+05,0.0002532,0.0001419,0.00080208,0.00069167,1,0.00022575,0.00022575,0.00075,0
0.0011819,10.661,55.769,115.82,1.8849e+21,9.0596e-05,7235.5,42.903,62898,318.04,2.4686,2143,1.2417e+05,0.0003645,0.0002532,0.00080208,0.00069167,1,0.0002709,0.0002709,0.00075,0
0.0011819,10.661,55.769,115.82,1.8849e+21,9.0596e-05,7235.5,42.903,62898,318.04,2.4686,2143,1.2417e+05,0.0003645,0.0002532,0.00080208,0.00069167,1,0.00031605,0.00031605,0.00075,0
0.0011819,10.661,55.769,115.82,1.8849e+21,9.0596e-05,7235.5,42.903,62898,318.04,2.4686,2143,1.2417e+05,0.0003645,0.0002532,0.00080208,0.00069167,1,0.0003612,0.0003612,0.00075,0
0.0012096,10.911,62.154,116.08,1.8892e+21,9.082e-05,7203.3,49.837,62611,338.97,2.1436,2383,1.2417e+05,0.0004758,0.0003645,0.00080208,0.00069167,1,0.00040635,0.00040635,0.00075,0
0.0012096,10.911,62.154,116.08,1.8892e+21,9.082e-05,7203.3,49.837,62611,338.97,2.1436,2383,1.2417e+05,0.0004758,0.0003645,0.00080208,0.00069167,1,0.0004515,0.0004515,0.00075,0
0.0012383,11.17,70.083,116.59,1.8974e+21,9.119e-05,7169.8,59.119,62327,352.36,3.0119,2675.3,1.2417e+05,0.0005871,0.0004758,0.00080208,0.00069167,1,0.00049665,0.00049665,0.00075,0
0.0012383,11.17,70.083,116.59,1.8974e+21,9.119e-05,7169.8,59.119,62327,352.36,3.0119,2675.3,1.2417e+05,0.0005871,0.0004758,0.00080208,0.00069167,1,0.0005418,0.0005418,0.00075,0
0.0012383,11.17,70.083,116.59,1.8974e+21,9.119e-05,7169.8,59.119,62327,352.36,3.0119,2675.3,1.2417e+05,0.0005871,0.0004758,0.00080208,0.00069167,1,0.00058695,0.00058695,0.00075,0
0.0012462,11.241,75.798,117.77,1.9165e+21,9.2099e-05,7142.1,68.147,62051,372.08,3.2681,2864.6,1.2417e+05,0.0006984,0.0005871,0.00080208,0.00069167,1,0.0006321,0.0006321,0.00075,0
0.0012462,11.241,75.798,117.77,1.9165e+21,9.2099e-05,7142.1,68.147,62051,372.08,3.2681,2864.6,1.2417e+05,0.0006984,0.0005871,0.00080208,0.00069167,1,0.00067725,0.00067725,0.00075,0
0.0012525,11.298,81.993,119.08,1.938e+21,9.3138e-05,7113.4,75.484,61782,405.38,3.6304,3064.4,1.2417e+05,0.0008097,0.0006984,0.00080208,0.00069167,1,0.0007224,0.0007224,0.00075,0
0.0012525,11.298,81.993,119.08,1.938e+21,9.3138e-05,7113.4,75.484,61782,405.38,3.6304,3064.4,1.2417e+05,0.0008097,0.0006984,0.00080208,0.00069167,1,0.00076755,0.00076755,0.00075,0
0.0012791,11.539,88.774,118.89,1.9349e+21,9.2972e-05,7077.1,88.653,61435,430.46,3.74,3323.1,1.2417e+05,0.000921,0.0008097,0.00080208,0.00069167,1,0.0008127,0.0008127,0.00075,0
