"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0010502,7.9487,31.371,128.16,1.8548e+21,8.9156e-05,7339.1,40.425,63736,296.9,0.89589,1225.1,93617,0.0011017,0.00098305,0.0015604,0.0014148,1,0.0010836,0.0010836,0.0015,0
0.001066,8.0684,34.33,128.86,1.8648e+21,8.9623e-05,7327.4,45.079,63635,303.82,0.94339,1333.4,93618,0.0012203,0.0011017,0.0015604,0.0014148,1,0.0011288,0.0011288,0.0015,0
0.001066,8.0684,34.33,128.86,1.8648e+21,8.9623e-05,7327.4,45.079,63635,303.82,0.94339,1333.4,93618,0.0012203,0.0011017,0.0015604,0.0014148,1,0.0011739,0.0011739,0.0015,0
0.001066,8.0684,34.33,128.86,1.8648e+21,8.9623e-05,7327.4,45.079,63635,303.82,0.94339,1333.4,93618,0.0012203,0.0011017,0.0015604,0.0014148,1,0.0012191,0.0012191,0.0015,0
0.0010814,8.1844,37.354,129.48,1.8738e+21,9.0037e-05,7313.2,51.755,63491,314.91,0.92122,1443.9,93619,0.001339,0.0012203,0.0015604,0.0014148,1,0.0012642,0.0012642,0.0015,0
0.0010814,8.1844,37.354,129.48,1.8738e+21,9.0037e-05,7313.2,51.755,63491,314.91,0.92122,1443.9,93619,0.001339,0.0012203,0.0015604,0.0014148,1,0.0013094,0.0013094,0.0015,0
0.0010957,8.2932,39.781,129.68,1.8767e+21,9.0195e-05,7300.3,56.678,63380,320.96,1.1286,1535.3,93620,0.0014576,0.001339,0.0015604,0.0014148,1,0.0013545,0.0013545,0.0015,0
0.0010957,8.2932,39.781,129.68,1.8767e+21,9.0195e-05,7300.3,56.678,63380,320.96,1.1286,1535.3,93620,0.0014576,0.001339,0.0015604,0.0014148,1,0.0013997,0.0013997,0.0015,0
0.0010957,8.2932,39.781,129.68,1.8767e+21,9.0195e-05,7300.3,56.678,63380,320.96,1.1286,1535.3,93620,0.0014576,0.001339,0.0015604,0.0014148,1,0.0014448,0.0014448,0.0015,0
0.00112,8.4768,43.953,129.89,1.8798e+21,9.0333e-05,7283.2,68.907,63242,343.87,1.1698,1693.5,93621,0.0015763,0.0014576,0.0015604,0.0014148,1,0.0014899,0.0014899,0.0015,0
0.00112,8.4768,43.953,129.89,1.8798e+21,9.0333e-05,7283.2,68.907,63242,343.87,1.1698,1693.5,93621,0.0015763,0.0014576,0.0015604,0.0014148,1,0.0015351,0.0015351,0.0015,0
0.0011251,8.5157,45.68,130.38,1.8869e+21,9.0684e-05,7273.2,72.64,63140,361.33,1.5276,1753.5,93622,0.0016949,0.0015763,0.0015604,0.0014148,1,0.0015802,0.0015802,0.0015,0
0.0011251,8.5157,45.68,130.38,1.8869e+21,9.0684e-05,7273.2,72.64,63140,361.33,1.5276,1753.5,93622,0.0016949,0.0015763,0.0015604,0.0014148,1,0.0016254,0.0016254,0.0015,0
0.0011251,8.5157,45.68,130.38,1.8869e+21,9.0684e-05,7273.2,72.64,63140,361.33,1.5276,1753.5,93622,0.0016949,0.0015763,0.0015604,0.0014148,1,0.0016705,0.0016705,0.0015,0
0.0011353,8.5925,48.018,130.7,1.8914e+21,9.0888e-05,7262.7,76.073,63038,371.05,1.2148,1838.8,93623,0.0018136,0.0016949,0.0015604,0.0014148,1,0.0017157,0.0017157,0.0015,0
0.0011353,8.5925,48.018,130.7,1.8914e+21,9.0888e-05,7262.7,76.073,63038,371.05,1.2148,1838.8,93623,0.0018136,0.0016949,0.0015604,0.0014148,1,0.0017608,0.0017608,0.0015,0
0.0011353,8.5925,48.018,130.7,1.8914e+21,9.0888e-05,7262.7,76.073,63038,371.05,1.2148,1838.8,93623,0.0018136,0.0016949,0.0015604,0.0014148,1,0.001806,0.001806,0.0015,0
0.0011527,8.7241,51.642,130.94,1.8949e+21,9.1075e-05,7244.3,88.213,62881,396.43,1.3841,1973.9,93624,0.0019322,0.0018136,0.0015604,0.0014148,1,0.0018511,0.0018511,0.0015,0
0.0011527,8.7241,51.642,130.94,1.8949e+21,9.1075e-05,7244.3,88.213,62881,396.43,1.3841,1973.9,93624,0.0019322,0.0018136,0.0015604,0.0014148,1,0.0018963,0.0018963,0.0015,0
0.0011531,8.7277,53.373,131.73,1.9064e+21,9.1623e-05,7237.9,93.236,62824,403.57,1.8033,2027.8,93625,0.0020508,0.0019322,0.0015604,0.0014148,1,0.0019415,0.0019415,0.0015,0
0.0011531,8.7277,53.373,131.73,1.9064e+21,9.1623e-05,7237.9,93.236,62824,403.57,1.8033,2027.8,93625,0.0020508,0.0019322,0.0015604,0.0014148,1,0.0019866,0.0019866,0.0015,0
0.0011531,8.7277,53.373,131.73,1.9064e+21,9.1623e-05,7237.9,93.236,62824,403.57,1.8033,2027.8,93625,0.0020508,0.0019322,0.0015604,0.0014148,1,0.0020318,0.0020318,0.0015,0
0.0011625,8.7988,56.967,132.53,1.918e+21,9.219e-05,7220.1,99.87,62658,429.71,1.8685,2151.3,93626,0.0021695,0.0020508,0.0015604,0.0014148,1,0.0020769,0.0020769,0.0015,0
0.0011625,8.7988,56.967,132.53,1.918e+21,9.219e-05,7220.1,99.87,62658,429.71,1.8685,2151.3,93626,0.0021695,0.0020508,0.0015604,0.0014148,1,0.002122,0.002122,0.0015,0
0.0011625,8.7988,56.967,132.53,1.918e+21,9.219e-05,7220.1,99.87,62658,429.71,1.8685,2151.3,93626,0.0021695,0.0020508,0.0015604,0.0014148,1,0.0021672,0.0021672,0.0015,0
0.0011726,8.875,59.874,132.89,1.9231e+21,9.2412e-05,7206,106.33,62510,440.39,1.9312,2255,93627,0.0022881,0.0021695,0.0015604,0.0014148,1,0.0022124,0.0022124,0.0015,0
0.0011726,8.875,59.874,132.89,1.9231e+21,9.2412e-05,7206,106.33,62510,440.39,1.9312,2255,93627,0.0022881,0.0021695,0.0015604,0.0014148,1,0.0022575,0.0022575,0.0015,0
0.0011756,8.8975,62.418,133.69,1.9348e+21,9.2939e-05,7195.3,114.67,62396,454.94,2.2315,2336.7,93628,0.0024068,0.0022881,0.0015604,0.0014148,1,0.0023026,0.0023026,0.0015,0
0.0011756,8.8975,62.418,133.69,1.9348e+21,9.2939e-05,7195.3,114.67,62396,454.94,2.2315,2336.7,93628,0.0024068,0.0022881,0.0015604,0.0014148,1,0.0023478,0.0023478,0.0015,0
0.0011756,8.8975,62.418,133.69,1.9348e+21,9.2939e-05,7195.3,114.67,62396,454.94,2.2315,2336.7,93628,0.0024068,0.0022881,0.0015604,0.0014148,1,0.002393,0.002393,0.0015,0
0.0011865,8.9802,65.401,133.9,1.9378e+21,9.3122e-05,7180.1,125.3,62276,480.84,2.4379,2444.5,93629,0.0025254,0.0024068,0.0015604,0.0014148,1,0.0024381,0.0024381,0.0015,0
0.0011865,8.9802,65.401,133.9,1.9378e+21,9.3122e-05,7180.1,125.3,62276,480.84,2.4379,2444.5,93629,0.0025254,0.0024068,0.0015604,0.0014148,1,0.0024833,0.0024833,0.0015,0
0.001204,9.1127,68.663,133.58,1.9332e+21,9.2882e-05,7162.1,130.64,62095,487.32,2.7045,2572.6,93630,0.0026441,0.0025254,0.0015604,0.0014148,1,0.0025284,0.0025284,0.0015,0
0.001204,9.1127,68.663,133.58,1.9332e+21,9.2882e-05,7162.1,130.64,62095,487.32,2.7045,2572.6,93630,0.0026441,0.0025254,0.0015604,0.0014148,1,0.0025735,0.0025735,0.0015,0
0.001204,9.1127,68.663,133.58,1.9332e+21,9.2882e-05,7162.1,130.64,62095,487.32,2.7045,2572.6,93630,0.0026441,0.0025254,0.0015604,0.0014148,1,0.0026187,0.0026187,0.0015,0
0.0012067,9.1334,71.976,134.56,1.9473e+21,9.3569e-05,7148.3,139.18,61978,512.56,2.6351,2677.1,93631,0.0027627,0.0026441,0.0015604,0.0014148,1,0.0026639,0.0026639,0.0015,0
0.0012067,9.1334,71.976,134.56,1.9473e+21,9.3569e-05,7148.3,139.18,61978,512.56,2.6351,2677.1,93631,0.0027627,0.0026441,0.0015604,0.0014148,1,0.002709,0.002709,0.0015,0
0.0012067,9.1334,71.976,134.56,1.9473e+21,9.3569e-05,7148.3,139.18,61978,512.56,2.6351,2677.1,93631,0.0027627,0.0026441,0.0015604,0.0014148,1,0.0027541,0.0027541,0.0015,0
0.0012093,9.1528,75.429,135.55,1.9617e+21,9.4254e-05,7131.1,146.4,61799,537.71,2.5161,2785,93632,0.0028814,0.0027627,0.0015604,0.0014148,1,0.0027993,0.0027993,0.0015,0
0.0012093,9.1528,75.429,135.55,1.9617e+21,9.4254e-05,7131.1,146.4,61799,537.71,2.5161,2785,93632,0.0028814,0.0027627,0.0015604,0.0014148,1,0.0028445,0.0028445,0.0015,0
0.0012084,9.1462,77.227,136.25,1.9718e+21,9.4794e-05,7124.1,154.05,61771,556.94,2.6442,2836.7,93633,0.003,0.0028814,0.0015604,0.0014148,1,0.0028896,0.0028896,0.0015,0
0.0012084,9.1462,77.227,136.25,1.9718e+21,9.4794e-05,7124.1,154.05,61771,556.94,2.6442,2836.7,93633,0.003,0.0028814,0.0015604,0.0014148,1,0.0029347,0.0029347,0.0015,0
0.0012084,9.1462,77.227,136.25,1.9718e+21,9.4794e-05,7124.1,154.05,61771,556.94,2.6442,2836.7,93633,0.003,0.0028814,0.0015604,0.0014148,1,0.0029799,0.0029799,0.0015,0
0.001221,9.2413,80.956,136.36,1.9734e+21,9.4827e-05,7102,160.08,61518,595.1,2.5503,2971.4,93634,0.0031186,0.003,0.0015604,0.0014148,1,0.0030251,0.0030251,0.0015,0
0.001221,9.2413,80.956,136.36,1.9734e+21,9.4827e-05,7102,160.08,61518,595.1,2.5503,2971.4,93634,0.0031186,0.003,0.0015604,0.0014148,1,0.0030702,0.0030702,0.0015,0
0.001221,9.2413,80.956,136.36,1.9734e+21,9.4827e-05,7102,160.08,61518,595.1,2.5503,2971.4,93634,0.0031186,0.003,0.0015604,0.0014148,1,0.0031153,0.0031153,0.0015,0
0.0012238,9.2623,83.685,136.99,1.9824e+21,9.528e-05,7091.5,169.24,61446,600.9,3.3522,3057.5,93635,0.0032373,0.0031186,0.0015604,0.0014148,1,0.0031605,0.0031605,0.0015,0
0.0012238,9.2623,83.685,136.99,1.9824e+21,9.528e-05,7091.5,169.24,61446,600.9,3.3522,3057.5,93635,0.0032373,0.0031186,0.0015604,0.0014148,1,0.0032057,0.0032057,0.0015,0
0.0012272,9.2883,85.831,137.35,1.9877e+21,9.5519e-05,7081.3,175.93,61342,617.28,3.4505,3127.7,93636,0.0033559,0.0032373,0.0015604,0.0014148,1,0.0032508,0.0032508,0.0015,0
0.0012272,9.2883,85.831,137.35,1.9877e+21,9.5519e-05,7081.3,175.93,61342,617.28,3.4505,3127.7,93636,0.0033559,0.0032373,0.0015604,0.0014148,1,0.0032959,0.0032959,0.0015,0
0.0012272,9.2883,85.831,137.35,1.9877e+21,9.5519e-05,7081.3,175.93,61342,617.28,3.4505,3127.7,93636,0.0033559,0.0032373,0.0015604,0.0014148,1,0.0033411,0.0033411,0.0015,0
0.0012255,9.2753,88.323,138.27,2.001e+21,9.6168e-05,7067.4,181.89,61192,655.2,3.7527,3197.1,93637,0.0034746,0.0033559,0.0015604,0.0014148,1,0.0033862,0.0033862,0.0015,0
0.0012255,9.2753,88.323,138.27,2.001e+21,9.6168e-05,7067.4,181.89,61192,655.2,3.7527,3197.1,93637,0.0034746,0.0033559,0.0015604,0.0014148,1,0.0034314,0.0034314,0.0015,0
0.001234,9.3396,91.418,138.42,2.0032e+21,9.6271e-05,7049.7,189.09,61013,673.87,3.749,3305.5,93638,0.0035932,0.0034746,0.0015604,0.0014148,1,0.0034766,0.0034766,0.0015,0
0.001234,9.3396,91.418,138.42,2.0032e+21,9.6271e-05,7049.7,189.09,61013,673.87,3.749,3305.5,93638,0.0035932,0.0034746,0.0015604,0.0014148,1,0.0035217,0.0035217,0.0015,0
0.001234,9.3396,91.418,138.42,2.0032e+21,9.6271e-05,7049.7,189.09,61013,673.87,3.749,3305.5,93638,0.0035932,0.0034746,0.0015604,0.0014148,1,0.0035668,0.0035668,0.0015,0
0.0012274,9.2895,93.156,139.53,2.0192e+21,9.7041e-05,7044,195.15,60958,701.98,3.1698,3341.5,93639,0.0037119,0.0035932,0.0015604,0.0014148,1,0.003612,0.003612,0.0015,0
0.0012274,9.2895,93.156,139.53,2.0192e+21,9.7041e-05,7044,195.15,60958,701.98,3.1698,3341.5,93639,0.0037119,0.0035932,0.0015604,0.0014148,1,0.0036572,0.0036572,0.0015,0
0.0012274,9.2895,93.156,139.53,2.0192e+21,9.7041e-05,7044,195.15,60958,701.98,3.1698,3341.5,93639,0.0037119,0.0035932,0.0015604,0.0014148,1,0.0037023,0.0037023,0.0015,0
0.0012335,9.336,96.29,139.86,2.024e+21,9.7236e-05,7028.6,201.04,60791,717,3.8305,3445.8,93640,0.0038305,0.0037119,0.0015604,0.0014148,1,0.0037474,0.0037474,0.0015,0
0.0012335,9.336,96.29,139.86,2.024e+21,9.7236e-05,7028.6,201.04,60791,717,3.8305,3445.8,93640,0.0038305,0.0037119,0.0015604,0.0014148,1,0.0037926,0.0037926,0.0015,0
0.0012327,9.3299,99.262,140.76,2.037e+21,9.7878e-05,7015.8,205.79,60678,731.93,3.8067,3529.4,93641,0.0039492,0.0038305,0.0015604,0.0014148,1,0.0038378,0.0038378,0.0015,0
0.0012327,9.3299,99.262,140.76,2.037e+21,9.7878e-05,7015.8,205.79,60678,731.93,3.8067,3529.4,93641,0.0039492,0.0038305,0.0015604,0.0014148,1,0.0038829,0.0038829,0.0015,0
0.0012327,9.3299,99.262,140.76,2.037e+21,9.7878e-05,7015.8,205.79,60678,731.93,3.8067,3529.4,93641,0.0039492,0.0038305,0.0015604,0.0014148,1,0.003928,0.003928,0.0015,0
0.0012472,9.4398,103.21,140.49,2.0332e+21,9.7686e-05,6992.2,219.81,60445,766.72,3.9338,3676.6,93642,0.0040678,0.0039492,0.0015604,0.0014148,1,0.0039732,0.0039732,0.0015,0
0.0012472,9.4398,103.21,140.49,2.0332e+21,9.7686e-05,6992.2,219.81,60445,766.72,3.9338,3676.6,93642,0.0040678,0.0039492,0.0015604,0.0014148,1,0.0040184,0.0040184,0.0015,0
0.0012472,9.4398,103.21,140.49,2.0332e+21,9.7686e-05,6992.2,219.81,60445,766.72,3.9338,3676.6,93642,0.0040678,0.0039492,0.0015604,0.0014148,1,0.0040635,0.0040635,0.0015,0
0.001245,9.4228,103.51,140.78,2.0373e+21,9.7909e-05,6987.4,221.25,60387,795.49,4.3329,3680.1,93643,0.0041864,0.0040678,0.0015604,0.0014148,1,0.0041087,0.0041087,0.0015,0
0.001245,9.4228,103.51,140.78,2.0373e+21,9.7909e-05,6987.4,221.25,60387,795.49,4.3329,3680.1,93643,0.0041864,0.0040678,0.0015604,0.0014148,1,0.0041538,0.0041538,0.0015,0
0.0012428,9.4064,108.98,142.39,2.0606e+21,9.9e-05,6964.2,230.85,60150,810.3,4.2059,3830.8,93644,0.0043051,0.0041864,0.0015604,0.0014148,1,0.0041989,0.0041989,0.0015,0
0.0012428,9.4064,108.98,142.39,2.0606e+21,9.9e-05,6964.2,230.85,60150,810.3,4.2059,3830.8,93644,0.0043051,0.0041864,0.0015604,0.0014148,1,0.0042441,0.0042441,0.0015,0
0.0012428,9.4064,108.98,142.39,2.0606e+21,9.9e-05,6964.2,230.85,60150,810.3,4.2059,3830.8,93644,0.0043051,0.0041864,0.0015604,0.0014148,1,0.0042892,0.0042892,0.0015,0
0.0012451,9.4236,109.58,142.33,2.0597e+21,9.8964e-05,6960.1,232.18,60111,830.06,4.294,3853.4,93645,0.0044237,0.0043051,0.0015604,0.0014148,1,0.0043344,0.0043344,0.0015,0
0.0012451,9.4236,109.58,142.33,2.0597e+21,9.8964e-05,6960.1,232.18,60111,830.06,4.294,3853.4,93645,0.0044237,0.0043051,0.0015604,0.0014148,1,0.0043795,0.0043795,0.0015,0
0.001241,9.3929,113.41,143.66,2.0789e+21,9.9941e-05,6943.2,239.74,59970,857.29,4.9752,3951,93646,0.0045424,0.0044237,0.0015604,0.0014148,1,0.0044247,0.0044247,0.0015,0
0.001241,9.3929,113.41,143.66,2.0789e+21,9.9941e-05,6943.2,239.74,59970,857.29,4.9752,3951,93646,0.0045424,0.0044237,0.0015604,0.0014148,1,0.0044699,0.0044699,0.0015,0
0.001241,9.3929,113.41,143.66,2.0789e+21,9.9941e-05,6943.2,239.74,59970,857.29,4.9752,3951,93646,0.0045424,0.0044237,0.0015604,0.0014148,1,0.004515,0.004515,0.0015,0
0.0012424,9.4036,115.4,144.01,2.084e+21,0.00010015,6931.6,245.22,59827,881.25,4.7606,4010.7,93647,0.004661,0.0045424,0.0015604,0.0014148,1,0.0045602,0.0045602,0.0015,0
